file_name,no loop transformation,loop tiling,loop interchange,loop skewing,loop fusion,loop distribution,loop reverse,loop shifting,other loop transformation
10744,0,1,1,1,1,0,0,0,1
135121,0,1,1,1,1,0,0,0,1
92570,0,1,1,0,1,0,0,0,1
134342,0,1,1,0,1,0,0,0,1
95002,0,0,0,0,1,0,0,0,1
206659,0,1,1,0,1,0,0,0,1
128038,0,1,1,1,1,0,0,0,1
205193,0,1,1,0,1,0,0,0,1
44194,0,0,0,0,1,0,0,0,1
20746,0,0,0,0,1,0,0,0,1
38441,0,1,1,1,1,0,0,0,1
231610,0,1,1,1,1,0,0,0,1
36902,0,1,1,1,1,0,0,0,1
50324,0,1,0,1,1,0,0,0,1
107291,0,1,0,1,1,0,0,0,1
119684,0,0,0,0,1,0,0,0,1
219491,0,1,0,1,1,0,0,0,1
112188,0,1,1,1,1,0,0,0,1
90115,0,1,1,0,1,0,0,0,1
58118,0,1,1,0,1,0,0,0,1
162229,0,1,1,1,1,0,0,0,1
235553,0,1,1,1,1,0,0,0,1
230210,0,1,0,1,1,0,0,0,1
53898,0,1,1,0,1,0,0,0,1
247227,0,0,0,0,1,0,0,0,1
19895,0,1,1,1,1,0,0,0,1
73233,0,1,1,1,1,0,0,0,1
211984,0,1,0,1,1,0,0,0,1
40982,0,1,0,1,1,0,0,0,1
4504,0,0,0,0,1,0,0,0,1
213804,0,1,1,1,1,0,0,0,1
125492,0,0,0,0,1,0,0,0,1
245009,0,1,1,0,1,0,0,0,1
196996,0,1,1,1,1,0,0,0,1
19959,0,1,1,0,1,0,0,0,1
90979,0,0,0,0,1,0,0,0,1
123749,0,0,0,0,1,0,0,0,1
121000,0,1,1,1,1,0,0,0,1
4008,0,1,1,1,1,0,0,0,1
126180,0,1,1,1,1,0,0,0,1
231026,0,1,1,0,1,0,0,0,1
76653,0,1,0,0,1,0,0,0,1
131747,0,1,0,1,1,0,0,0,1
113471,0,0,0,0,1,0,0,0,1
71243,0,1,1,0,1,0,0,0,1
93988,0,0,0,0,1,0,0,0,1
199057,0,0,0,0,1,0,0,0,1
8866,0,0,0,0,1,0,0,0,1
4928,0,1,0,1,1,0,0,0,1
217537,0,0,0,0,1,0,0,0,1
47438,0,1,1,1,1,0,0,0,1
222415,0,1,1,1,1,0,0,0,1
149629,0,0,0,0,1,0,0,0,1
185700,0,1,1,1,1,0,0,0,1
162860,0,1,1,1,1,0,0,0,1
235209,0,0,0,0,1,0,0,0,1
77238,0,0,0,0,1,0,0,0,1
197943,0,0,0,0,1,0,0,0,1
175966,0,1,1,0,1,0,0,0,1
51596,0,0,0,0,1,0,0,0,1
6960,0,1,1,1,1,0,0,0,1
105923,0,1,1,0,1,0,0,0,0
121114,0,0,0,0,1,0,0,0,1
147364,0,0,0,0,1,0,0,0,1
44094,0,0,0,0,1,0,0,0,1
205731,0,1,1,1,1,0,0,0,1
215547,0,0,0,0,1,0,0,0,1
58414,0,0,0,0,1,0,0,0,1
135695,0,1,1,1,1,0,0,0,1
164785,0,1,1,1,1,0,0,0,1
143879,0,1,0,1,1,0,0,0,1
246358,0,1,1,0,1,0,0,0,1
246369,0,1,1,0,1,0,0,0,1
187433,0,1,1,1,1,0,0,0,1
199399,0,1,1,1,1,0,0,0,1
123263,0,0,0,0,1,0,0,0,1
47656,0,1,1,1,1,0,0,0,1
8041,0,0,0,0,1,0,0,0,1
231125,0,1,0,1,1,0,0,0,1
93237,0,0,0,0,1,0,0,0,1
209066,0,0,0,0,1,0,0,0,1
159632,0,1,1,1,1,0,0,0,1
81770,0,1,0,1,1,0,0,0,1
125115,0,0,0,0,1,0,0,0,1
228240,0,1,1,0,1,0,0,0,1
119526,0,0,0,1,1,0,0,0,1
146532,0,0,0,0,1,0,0,0,1
213216,0,1,0,0,1,0,0,0,1
112715,0,0,0,0,1,0,0,0,1
164636,0,1,1,0,1,0,0,0,1
226419,0,1,1,1,1,0,0,0,1
224756,0,1,1,0,1,0,0,0,1
187126,0,1,1,1,1,0,0,0,1
202466,0,1,1,1,1,0,0,0,1
5899,0,0,0,0,1,0,0,0,1
225613,0,1,1,1,1,0,0,0,1
35630,0,1,1,1,1,0,0,0,1
26687,0,1,1,1,1,0,0,0,1
173715,0,0,0,0,1,0,0,0,1
63241,0,1,1,0,1,0,0,0,1
92141,0,1,0,1,1,0,0,0,1
205252,0,0,0,0,1,0,0,0,1
137805,0,1,1,0,1,0,0,0,1
125970,0,1,0,1,1,0,0,0,1
153514,0,0,0,0,1,0,0,0,1
241372,0,1,1,1,1,0,0,0,1
142398,0,0,0,0,1,0,0,0,1
83101,0,1,1,1,1,0,0,0,1
125846,0,1,0,1,1,0,0,0,1
16434,0,0,0,0,1,0,0,0,1
60548,0,1,0,1,1,0,0,0,1
79108,0,0,0,0,1,0,0,0,1
33365,0,1,0,1,1,0,0,0,1
219338,0,1,0,1,1,0,0,0,1
192590,0,1,1,0,1,0,0,0,1
42904,0,1,0,1,1,0,0,0,1
5039,0,1,1,1,1,0,0,0,1
248106,0,0,0,0,1,0,0,0,1
205572,0,0,0,0,1,0,0,0,1
63755,0,1,0,1,1,0,0,0,1
168086,0,0,0,0,1,0,0,0,1
226178,0,1,1,1,1,0,0,0,1
248617,0,1,0,1,1,0,0,0,1
178631,0,0,0,0,1,0,0,0,0
148288,0,1,1,1,1,0,0,0,1
160569,0,1,0,0,1,0,0,0,1
95164,0,1,0,1,1,0,0,0,1
187630,0,0,0,0,1,0,0,0,1
185742,0,1,1,1,1,0,0,0,1
204817,0,1,1,1,1,0,0,0,1
99252,0,1,1,0,1,0,0,0,1
239055,0,1,1,0,1,0,0,0,1
134744,0,1,1,0,1,0,0,0,1
121157,0,1,0,1,1,0,0,0,1
104002,0,1,1,1,1,0,0,0,1
225351,0,1,1,1,1,0,0,0,1
10412,0,0,0,0,1,0,0,0,1
129468,0,1,1,1,1,0,0,0,1
61396,0,0,0,0,1,0,0,0,1
68704,0,1,1,1,1,0,0,0,1
35812,0,0,0,0,1,0,0,0,1
140017,0,1,1,1,1,0,0,0,1
109576,0,0,0,1,1,0,0,0,1
186515,0,1,1,1,1,0,0,0,1
119688,0,0,0,0,1,0,0,0,1
64712,0,1,0,1,1,0,0,0,1
129816,0,1,1,0,1,0,0,0,1
190759,0,0,0,0,1,0,0,0,0
148713,0,1,1,1,1,0,0,0,1
35329,0,0,0,0,1,0,0,0,1
101216,0,1,1,0,1,0,0,0,1
228377,0,0,0,0,1,0,0,0,1
24851,0,1,1,1,1,0,0,0,1
127483,0,0,0,0,1,0,0,0,1
79698,0,0,0,0,1,0,0,0,1
42057,0,0,0,0,1,0,0,0,1
147582,0,1,0,0,1,0,0,0,1
81926,0,1,0,1,1,0,0,0,1
12948,0,1,1,0,1,0,0,0,1
185867,0,1,1,1,1,0,0,0,1
102221,0,1,0,1,1,0,0,0,1
164596,0,1,1,1,1,0,0,0,1
87236,0,0,0,0,1,0,0,0,1
5648,0,1,1,0,1,0,0,0,1
141065,0,1,0,1,1,0,0,0,1
114519,0,1,1,0,1,0,0,0,1
4351,0,1,1,1,1,0,0,0,0
181054,0,1,0,1,1,0,0,0,1
156101,0,1,0,1,1,0,0,0,1
1441,0,1,1,1,1,0,0,0,1
179158,0,1,1,1,1,0,0,0,1
49385,0,1,1,1,1,0,0,0,1
161301,0,1,0,1,1,0,0,0,1
92100,0,0,0,0,1,0,0,0,1
5470,0,0,0,0,1,0,0,0,1
33799,0,1,1,1,1,0,0,0,1
111847,0,1,0,1,1,0,0,0,1
118890,0,0,0,0,1,0,0,0,1
174445,0,0,0,0,1,0,0,0,0
67091,0,1,1,1,1,0,0,0,1
105819,0,1,1,1,1,0,0,0,1
20150,0,1,1,1,1,0,0,0,1
102149,0,1,1,0,1,0,0,0,1
50081,0,1,1,1,1,0,0,0,1
189003,0,1,1,0,1,0,0,0,1
205598,0,1,1,1,1,0,0,0,1
56432,0,0,0,0,1,0,0,0,1
198601,0,0,0,0,1,0,0,0,1
151478,0,1,1,1,1,0,0,0,1
9925,0,0,0,0,1,0,0,0,1
121402,0,0,0,0,1,0,0,0,0
106988,0,0,0,0,1,0,0,0,1
76721,0,1,0,1,1,0,0,0,1
41094,0,1,1,1,1,0,0,0,1
1033,0,1,1,1,1,0,0,0,1
215890,0,0,0,0,1,0,0,0,1
185282,0,1,0,0,1,0,0,0,1
205489,0,1,1,0,1,0,0,0,1
24845,0,1,0,1,1,0,0,0,1
232312,0,1,1,1,1,0,0,0,1
32741,0,1,0,1,1,0,0,0,1
100420,0,1,0,1,1,0,0,0,1
236944,0,1,1,1,1,0,0,0,1
143597,0,0,0,0,1,0,0,0,1
24573,0,1,1,1,1,0,0,0,1
152162,0,0,0,0,1,0,0,0,1
210696,0,1,1,1,1,0,0,0,1
207151,0,0,0,0,1,0,0,0,0
156342,0,1,1,0,1,0,0,0,1
25326,0,0,0,0,1,0,0,0,1
199612,0,1,0,1,1,0,0,0,1
231889,0,1,0,1,1,0,0,0,1
31401,0,1,1,1,1,0,0,0,1
124621,0,1,1,0,1,0,0,0,1
128016,0,1,0,1,1,0,0,0,1
208152,0,0,0,0,1,0,0,0,1
206771,0,1,0,1,1,0,0,0,1
239173,0,1,0,1,1,0,0,0,1
92714,0,0,0,0,1,0,0,0,1
1180,0,1,1,1,1,0,0,0,1
216686,0,0,0,1,1,0,0,0,1
5048,0,1,1,0,1,0,0,0,1
142325,0,1,0,1,1,0,0,0,1
75803,0,1,1,1,1,0,0,0,1
8563,0,1,0,1,1,0,0,0,1
75689,0,0,0,0,1,0,0,0,1
200275,0,1,1,1,1,0,0,0,1
214838,0,1,1,1,1,0,0,0,1
148393,0,0,0,0,1,0,0,0,1
24040,0,0,0,1,1,0,0,0,1
248417,0,1,1,0,1,0,0,0,1
36864,0,0,0,0,1,0,0,0,1
37473,0,0,0,0,1,0,0,0,1
236893,0,1,1,0,1,0,0,0,1
84646,0,1,1,1,1,0,0,0,1
151768,0,1,0,1,1,0,0,0,1
139635,0,1,1,1,1,0,0,0,1
154754,0,1,1,1,1,0,0,0,1
119054,0,1,1,0,1,0,0,0,1
187138,0,1,0,1,1,0,0,0,1
53180,0,0,0,0,1,0,0,0,1
1381,0,1,1,1,1,0,0,0,1
139853,0,1,1,1,1,0,0,0,1
215580,0,1,1,0,1,0,0,0,1
51590,0,1,1,0,1,0,0,0,1
162709,0,1,1,0,1,0,0,0,1
128324,0,1,1,0,1,0,0,0,1
12697,0,1,1,1,1,0,0,0,1
15768,0,1,1,1,1,0,0,0,0
35325,0,0,0,0,1,0,0,0,1
237419,0,1,1,1,1,0,0,0,1
230329,0,1,0,1,1,0,0,0,1
13246,0,1,1,1,1,0,0,0,1
86988,0,1,0,1,1,0,0,0,1
2760,0,0,0,0,1,0,0,0,1
23070,0,1,0,1,1,0,0,0,1
67446,0,1,1,0,1,0,0,0,1
146295,0,1,0,1,1,0,0,0,1
32710,0,0,0,0,1,0,0,0,1
130859,0,0,0,0,1,0,0,0,1
145273,0,1,1,1,1,0,0,0,1
220916,0,1,1,0,1,0,0,0,1
210798,0,1,1,1,1,0,0,0,1
78603,0,1,0,1,1,0,0,0,1
155530,0,0,0,0,1,0,0,0,1
86610,0,0,0,1,1,0,0,0,1
200690,0,1,1,0,1,0,0,0,1
46024,0,0,0,0,1,0,0,0,1
183758,0,0,0,0,1,0,0,0,1
159972,0,1,1,1,1,0,0,0,1
117586,0,0,0,0,1,0,0,0,1
33563,0,1,1,1,1,0,0,0,1
27236,0,1,0,1,1,0,0,0,1
140250,0,0,0,0,1,0,0,0,1
236799,0,1,1,1,1,0,0,0,1
103239,0,0,0,0,1,0,0,0,1
79791,0,0,0,0,1,0,0,0,1
4909,0,1,1,1,1,0,0,0,1
180372,0,1,1,1,1,0,0,0,1
123992,0,1,1,1,1,0,0,0,1
239276,0,1,1,0,1,0,0,0,1
19649,0,1,0,1,1,0,0,0,1
72362,0,1,1,1,1,0,0,0,1
95405,0,0,0,1,1,0,0,0,1
248785,0,1,1,1,1,0,0,0,1
122928,0,0,0,0,1,0,0,0,1
140262,0,1,0,1,1,0,0,0,1
95810,0,1,1,1,1,0,0,0,1
165368,0,1,1,1,1,0,0,0,1
205377,0,0,0,0,1,0,0,0,1
37133,0,0,0,1,1,0,0,0,1
71163,0,1,0,0,1,0,0,0,1
180436,0,1,0,1,1,0,0,0,1
66385,0,1,1,1,1,0,0,0,1
47782,0,0,0,0,1,0,0,0,1
93803,0,1,1,0,1,0,0,0,1
149273,0,1,1,1,1,0,0,0,1
232716,0,1,1,1,1,0,0,0,1
40987,0,0,0,0,1,0,0,0,0
240423,0,1,0,0,1,0,0,0,1
192538,0,1,1,0,1,0,0,0,1
201863,0,1,1,1,1,0,0,0,1
34516,0,1,1,1,1,0,0,0,1
171517,0,1,0,1,1,0,0,0,1
200025,0,1,0,1,1,0,0,0,1
236248,0,1,1,1,1,0,0,0,1
111784,0,1,1,0,1,0,0,0,1
51859,0,1,1,1,1,0,0,0,1
234468,0,1,1,0,1,0,0,0,1
133228,0,1,1,1,1,0,0,0,1
16135,0,1,1,0,1,0,0,0,1
237416,0,1,0,1,1,0,0,0,1
170675,0,1,0,1,1,0,0,0,1
247821,0,1,1,1,1,0,0,0,1
67058,0,1,0,1,1,0,0,0,1
104825,0,0,0,0,1,0,0,0,1
135231,0,1,0,1,1,0,0,0,1
49526,0,1,1,1,1,0,0,0,1
54802,0,0,0,0,1,0,0,0,1
45080,0,1,1,0,1,0,0,0,1
156416,0,1,0,1,1,0,0,0,1
75174,0,1,0,1,1,0,0,0,1
208013,0,1,1,0,1,0,0,0,1
185576,0,1,1,1,1,0,0,0,1
49322,0,0,0,0,1,0,0,0,1
183372,0,1,1,1,1,0,0,0,1
203875,0,1,1,1,1,0,0,0,1
93643,0,1,1,1,1,0,0,0,1
76619,0,0,0,0,1,0,0,0,1
111626,0,1,1,1,1,0,0,0,1
40588,0,1,1,1,1,0,0,0,1
61541,0,1,0,1,1,0,0,0,1
17217,0,1,1,1,1,0,0,0,1
122784,0,0,0,0,1,0,0,0,1
125196,0,1,1,0,1,0,0,0,1
14419,0,1,1,1,1,0,0,0,1
112967,0,1,1,1,1,0,0,0,1
16167,0,1,1,0,1,0,0,0,1
41862,0,1,0,1,1,0,0,0,1
65601,0,1,0,1,1,0,0,0,1
180695,0,1,0,1,1,0,0,0,1
228829,0,1,1,1,1,0,0,0,1
28203,0,1,0,1,1,0,0,0,1
168819,0,0,0,0,1,0,0,0,1
248668,0,0,0,0,1,0,0,0,1
214309,0,0,0,0,1,0,0,0,1
172873,0,0,0,0,1,0,0,0,1
217762,0,1,0,1,1,0,0,0,1
20139,0,1,1,1,1,0,0,0,1
203603,0,0,0,0,1,0,0,0,1
119517,0,0,0,0,1,0,0,0,1
39576,0,1,1,1,1,0,0,0,1
180140,0,1,1,1,1,0,0,0,1
38720,0,0,0,0,1,0,0,0,1
94632,0,1,0,1,1,0,0,0,1
221606,0,1,1,1,1,0,0,0,1
21976,0,1,1,0,1,0,0,0,1
151491,0,1,1,1,1,0,0,0,1
232261,0,1,1,0,1,0,0,0,1
173998,0,1,0,0,1,0,0,0,1
29008,0,1,1,1,1,0,0,0,1
243289,0,1,0,1,1,0,0,0,1
18065,0,1,1,1,1,0,0,0,1
182540,0,1,1,1,1,0,0,0,1
42236,0,0,0,0,1,0,0,0,1
231212,0,1,0,1,1,0,0,0,1
127929,0,1,1,1,1,0,0,0,1
10894,0,1,1,1,1,0,0,0,1
62218,0,1,0,0,1,0,0,0,1
20505,0,1,1,1,1,0,0,0,1
35543,0,0,0,1,1,0,0,0,1
157620,0,0,0,0,1,0,0,0,1
214925,0,1,1,1,1,0,0,0,1
222886,0,1,0,1,1,0,0,0,1
92944,0,1,1,1,1,0,0,0,1
202024,0,1,1,0,1,0,0,0,1
9170,0,1,0,1,1,0,0,0,1
183710,0,1,1,1,1,0,0,0,0
182419,0,1,0,1,1,0,0,0,1
241349,0,0,0,0,1,0,0,0,1
118299,0,1,1,1,1,0,0,0,1
95762,0,1,1,1,1,0,0,0,1
32700,0,0,0,0,1,0,0,0,1
112195,0,1,1,1,1,0,0,0,1
139358,0,1,0,1,1,0,0,0,1
245870,0,1,1,1,1,0,0,0,1
151944,0,1,1,1,1,0,0,0,1
59025,0,0,0,0,1,0,0,0,1
246861,0,0,0,0,1,0,0,0,0
87079,0,1,1,1,1,0,0,0,1
31196,0,0,0,0,1,0,0,0,1
240496,0,0,0,0,1,0,0,0,1
59385,0,1,1,1,1,0,0,0,1
147987,0,1,1,1,1,0,0,0,1
134174,0,0,0,0,1,0,0,0,1
74438,0,1,1,0,1,0,0,0,1
150057,0,1,1,1,1,0,0,0,1
94401,0,1,1,1,1,0,0,0,1
139056,0,1,0,1,1,0,0,0,1
82053,0,1,1,0,1,0,0,0,1
148560,0,1,1,1,1,0,0,0,1
131188,0,1,1,0,1,0,0,0,1
22760,0,1,1,1,1,0,0,0,1
182638,0,1,1,1,1,0,0,0,1
113308,0,0,0,1,1,0,0,0,1
95920,0,1,0,0,1,0,0,0,1
178459,0,0,0,0,1,0,0,0,1
100977,0,1,1,0,1,0,0,0,1
134235,0,1,1,1,1,0,0,0,1
49545,0,1,1,1,1,0,0,0,1
169904,0,0,0,0,1,0,0,0,0
146981,0,1,1,1,1,0,0,0,1
61052,0,0,0,0,1,0,0,0,1
98039,0,1,1,1,1,0,0,0,1
27841,0,1,1,1,1,0,0,0,1
70368,0,0,0,0,1,0,0,0,1
12201,0,1,1,1,1,0,0,0,1
147510,0,0,0,0,1,0,0,0,1
153787,0,0,0,0,1,0,0,0,1
131987,0,1,1,1,1,0,0,0,1
188158,0,0,0,0,1,0,0,0,1
191434,0,1,1,1,1,0,0,0,1
120190,0,1,0,1,1,0,0,0,1
212472,0,1,0,1,1,0,0,0,1
68353,0,0,0,0,1,0,0,0,1
233354,0,0,0,0,1,0,0,0,1
218911,0,1,1,1,1,0,0,0,1
29521,0,1,1,1,1,0,0,0,1
126984,0,1,1,0,1,0,0,0,1
3406,0,1,1,0,1,0,0,0,1
206199,0,1,1,0,1,0,0,0,1
16417,0,1,1,1,1,0,0,0,1
180453,0,0,0,0,1,0,0,0,1
153351,0,0,0,0,1,0,0,0,1
63402,0,1,1,0,1,0,0,0,1
141339,0,1,1,1,1,0,0,0,1
142583,0,1,1,1,1,0,0,0,1
1116,0,1,0,1,1,0,0,0,1
18734,0,1,1,1,1,0,0,0,1
135549,0,1,0,1,1,0,0,0,1
142336,0,0,0,0,1,0,0,0,1
226528,0,0,0,0,1,0,0,0,1
220487,0,1,1,1,1,0,0,0,1
32217,0,1,1,0,1,0,0,0,1
12447,0,1,0,1,1,0,0,0,1
241763,0,1,1,1,1,0,0,0,1
155658,0,1,0,1,1,0,0,0,1
158441,0,1,0,1,1,0,0,0,1
33929,0,1,1,0,1,0,0,0,1
164463,0,1,1,1,1,0,0,0,1
192787,0,0,0,0,1,0,0,0,1
229189,0,1,1,0,1,0,0,0,1
186831,0,1,1,0,1,0,0,0,1
115232,0,1,1,1,1,0,0,0,1
129321,0,0,0,0,1,0,0,0,1
156724,0,0,0,0,1,0,0,0,1
206356,0,0,0,0,1,0,0,0,1
82641,0,1,1,1,1,0,0,0,1
241808,0,0,0,0,1,0,0,0,1
16493,0,1,1,1,1,0,0,0,1
189065,0,1,1,1,1,0,0,0,1
230792,0,1,0,1,1,0,0,0,1
91856,0,1,0,1,1,0,0,0,1
21567,0,1,1,1,1,0,0,0,1
18860,0,0,0,0,1,0,0,0,1
56877,0,1,1,1,1,0,0,0,1
12498,0,1,0,1,1,0,0,0,1
237887,0,0,0,0,1,0,0,0,1
9842,0,1,1,1,1,0,0,0,1
49315,0,1,1,1,1,0,0,0,1
84003,0,1,1,1,1,0,0,0,1
220779,0,1,1,1,1,0,0,0,1
4585,0,1,0,1,1,0,0,0,1
219003,0,1,0,1,1,0,0,0,1
61754,0,1,1,1,1,0,0,0,1
101100,0,1,0,0,1,0,0,0,1
141191,0,1,1,1,1,0,0,0,1
247957,0,0,0,0,1,0,0,0,0
134515,0,0,0,0,1,0,0,0,1
221921,0,1,1,1,1,0,0,0,1
246242,0,1,1,1,1,0,0,0,1
128673,0,1,1,1,1,0,0,0,1
207667,0,0,0,0,1,0,0,0,1
72036,0,0,0,0,1,0,0,0,1
51678,0,1,0,1,1,0,0,0,1
75187,0,1,1,1,1,0,0,0,1
127551,0,0,0,0,1,0,0,0,1
171116,0,1,0,1,1,0,0,0,1
27822,0,0,0,0,1,0,0,0,0
1961,0,1,1,1,1,0,0,0,1
128486,0,1,1,1,1,0,0,0,1
191345,0,1,0,1,1,0,0,0,1
51287,0,1,0,1,1,0,0,0,1
27795,0,0,0,0,1,0,0,0,1
156589,0,1,1,1,1,0,0,0,1
48027,0,1,1,1,1,0,0,0,1
2789,0,0,0,0,1,0,0,0,1
22942,0,1,0,1,1,0,0,0,1
176006,0,0,0,1,1,0,0,0,1
141764,0,1,1,1,1,0,0,0,1
121085,0,0,0,0,1,0,0,0,1
135244,0,0,0,0,1,0,0,0,1
91166,0,1,1,1,1,0,0,0,1
208580,0,0,0,0,1,0,0,0,1
142675,0,1,1,1,1,0,0,0,1
27091,0,0,0,0,1,0,0,0,1
14767,0,1,1,1,1,0,0,0,1
151781,0,1,1,1,1,0,0,0,1
222222,0,0,0,0,1,0,0,0,1
139113,0,1,1,1,1,0,0,0,1
248936,0,1,1,0,1,0,0,0,1
31194,0,1,1,1,1,0,0,0,1
121932,0,1,1,1,1,0,0,0,1
154521,0,1,1,1,1,0,0,0,1
231405,0,1,0,1,1,0,0,0,1
242957,0,1,1,1,1,0,0,0,1
110566,0,1,1,1,1,0,0,0,1
100125,0,0,0,0,1,0,0,0,0
148673,0,1,0,1,1,0,0,0,0
8007,0,1,1,0,1,0,0,0,1
19222,0,0,0,0,1,0,0,0,1
126832,0,0,0,0,1,0,0,0,1
91663,0,1,1,1,1,0,0,0,1
37668,0,1,1,1,1,0,0,0,1
44746,0,1,1,1,1,0,0,0,1
22406,0,1,0,1,1,0,0,0,1
60635,0,1,1,1,1,0,0,0,1
178533,0,0,0,0,1,0,0,0,1
713,0,1,1,1,1,0,0,0,1
142424,0,1,1,1,1,0,0,0,1
170086,0,0,0,0,1,0,0,0,1
223756,0,1,1,1,1,0,0,0,1
71291,0,1,0,1,1,0,0,0,1
147538,0,1,1,1,1,0,0,0,1
212207,0,1,1,1,1,0,0,0,1
162288,0,0,0,0,1,0,0,0,1
142231,0,1,1,1,1,0,0,0,1
147688,0,1,1,0,1,0,0,0,1
89388,0,1,0,1,1,0,0,0,1
43322,0,1,1,1,1,0,0,0,1
146508,0,0,0,0,1,0,0,0,1
82714,0,1,1,1,1,0,0,0,1
77533,0,1,1,1,1,0,0,0,1
50014,0,1,1,0,1,0,0,0,1
103240,0,1,1,1,1,0,0,0,1
6326,0,0,0,0,1,0,0,0,1
223999,0,1,1,1,1,0,0,0,1
205494,0,0,0,0,1,0,0,0,0
212567,0,0,0,0,1,0,0,0,1
49344,0,1,1,1,1,0,0,0,1
31378,0,1,0,1,1,0,0,0,1
96254,0,1,1,1,1,0,0,0,1
226137,0,1,1,1,1,0,0,0,1
137917,0,1,1,1,1,0,0,0,1
241676,0,0,0,0,1,0,0,0,1
159822,0,1,1,1,1,0,0,0,1
182892,0,0,0,0,1,0,0,0,1
176842,0,1,1,1,1,0,0,0,1
126091,0,1,1,1,1,0,0,0,1
71488,0,0,0,0,1,0,0,0,1
226174,0,0,0,0,1,0,0,0,1
88056,0,1,1,0,1,0,0,0,1
50654,0,0,0,0,1,0,0,0,1
79737,0,1,1,1,1,0,0,0,1
141355,0,1,1,1,1,0,0,0,1
42792,0,1,1,0,1,0,0,0,1
220696,0,1,1,1,1,0,0,0,1
20532,0,1,1,0,1,0,0,0,1
26967,0,1,0,1,1,0,0,0,1
128438,0,0,0,0,1,0,0,0,1
210138,0,1,1,1,1,0,0,0,1
52397,0,1,1,1,1,0,0,0,1
108827,0,1,1,0,1,0,0,0,1
154785,0,0,0,0,1,0,0,0,1
48989,0,1,1,1,1,0,0,0,1
137910,0,0,0,0,1,0,0,0,1
98274,0,1,1,1,1,0,0,0,1
173931,0,0,0,0,1,0,0,0,1
92686,0,1,1,1,1,0,0,0,1
130247,0,1,1,1,1,0,0,0,1
184949,0,0,0,0,1,0,0,0,1
77650,0,1,1,0,1,0,0,0,1
186567,0,1,1,1,1,0,0,0,1
104861,0,1,0,0,1,0,0,0,1
192620,0,1,1,1,1,0,0,0,1
59775,0,1,1,1,1,0,0,0,1
10136,0,0,0,0,1,0,0,0,1
57601,0,1,1,1,1,0,0,0,1
123754,0,0,0,0,1,0,0,0,1
12879,0,1,1,1,1,0,0,0,1
92461,0,1,1,1,1,0,0,0,1
155396,0,1,1,1,1,0,0,0,1
197199,0,1,0,1,1,0,0,0,1
21838,0,1,1,1,1,0,0,0,1
130690,0,1,1,0,1,0,0,0,1
133566,0,1,0,1,1,0,0,0,1
36355,0,1,1,0,1,0,0,0,1
196147,0,1,1,1,1,0,0,0,1
166782,0,1,0,1,1,0,0,0,1
68750,0,0,0,0,1,0,0,0,1
134564,0,0,0,0,1,0,0,0,1
13761,0,1,1,1,1,0,0,0,1
114410,0,1,0,0,1,0,0,0,1
16651,0,1,0,1,1,0,0,0,1
125533,0,0,0,1,1,0,0,0,1
42117,0,1,1,1,1,0,0,0,1
84698,0,0,0,0,1,0,0,0,1
101011,0,0,0,0,1,0,0,0,1
177044,0,1,0,1,1,0,0,0,1
147275,0,1,0,1,1,0,0,0,1
243081,0,1,1,1,1,0,0,0,1
211805,0,1,1,1,1,0,0,0,1
122812,0,1,1,0,1,0,0,0,1
15721,0,1,1,0,1,0,0,0,1
177126,0,0,0,0,1,0,0,0,1
99921,0,1,1,1,1,0,0,0,1
165527,0,1,1,1,1,0,0,0,1
63202,0,0,0,0,1,0,0,0,1
100558,0,0,0,0,1,0,0,0,1
75868,0,0,0,0,1,0,0,0,1
185029,0,1,1,1,1,0,0,0,1
107363,0,1,1,1,1,0,0,0,1
176684,0,1,1,1,1,0,0,0,1
38093,0,0,0,0,1,0,0,0,1
200836,0,1,1,1,1,0,0,0,1
201215,0,1,1,1,1,0,0,0,1
48591,0,1,0,1,1,0,0,0,1
161404,0,1,1,0,1,0,0,0,1
176914,0,1,1,1,1,0,0,0,1
190246,0,1,1,1,1,0,0,0,1
231563,0,1,1,0,1,0,0,0,1
104310,0,1,0,1,1,0,0,0,1
125813,0,0,0,0,1,0,0,0,1
70381,0,0,0,0,1,0,0,0,1
223210,0,0,0,0,1,0,0,0,1
83916,0,0,0,0,1,0,0,0,1
48107,0,1,1,0,1,0,0,0,1
225975,0,1,0,1,1,0,0,0,1
206931,0,1,1,1,1,0,0,0,1
222032,0,0,0,0,1,0,0,0,0
187888,0,1,0,0,1,0,0,0,1
178866,0,0,0,0,1,0,0,0,0
176963,0,1,1,0,1,0,0,0,1
221749,0,1,0,1,1,0,0,0,1
194129,0,1,1,0,1,0,0,0,1
216972,0,1,1,1,1,0,0,0,1
232050,0,1,1,1,1,0,0,0,1
167555,0,1,0,1,1,0,0,0,1
150904,0,1,1,0,1,0,0,0,1
58805,0,1,0,1,1,0,0,0,1
7170,0,0,0,0,1,0,0,0,1
53972,0,1,0,1,1,0,0,0,1
135342,0,0,0,0,1,0,0,0,1
234496,0,0,0,0,1,0,0,0,1
92551,0,1,0,1,1,0,0,0,1
223743,0,1,1,1,1,0,0,0,1
60434,0,0,0,0,1,0,0,0,1
105765,0,1,0,1,1,0,0,0,1
208548,0,0,0,1,1,0,0,0,1
128851,0,1,1,1,1,0,0,0,1
149181,0,0,0,0,1,0,0,0,1
20035,0,0,0,1,1,0,0,0,1
61976,0,1,1,1,1,0,0,0,1
